customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-02068,male,0,yes,no,17,no,no-phone-service,fiber-optic,yes,no,no,no,no,no,month-to-month,no,bank-transfer-automatic,77.99,1343.09,0
CUST-02069,female,0,yes,no,9,yes,yes,fiber-optic,no,yes,yes,no,no,yes,month-to-month,no,bank-transfer-automatic,84.65,937.87,1
CUST-02070,female,0,yes,no,38,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,electronic-check,91.28,3568.99,1
CUST-02071,female,0,no,yes,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,20.58,81.86,1
CUST-02072,male,0,no,no,46,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,bank-transfer-automatic,88.57,4191.39,1
CUST-02073,female,0,no,yes,32,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,89.12,2939.49,1
CUST-02074,female,0,yes,no,16,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,61.64,843.78,1
CUST-02075,male,0,yes,no,44,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,credit-card-automatic,79.87,3593.9,0
CUST-02076,female,1,yes,yes,28,no,no-phone-service,dsl,yes,no,yes,yes,no,yes,one-year,no,credit-card-automatic,63.87,1797.27,0
CUST-02077,female,0,no,no,28,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,no,electronic-check,75.34,2044.53,1
CUST-02078,female,1,yes,no,16,no,no-phone-service,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic-check,60.9,981.24,0
CUST-02079,female,0,no,no,49,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,no,credit-card-automatic,57.6,2853.47,1
CUST-02080,female,0,no,no,66,yes,yes,fiber-optic,yes,no,no,yes,no,no,one-year,yes,credit-card-automatic,83.83,5473.22,1
CUST-02081,male,1,no,yes,45,no,no-phone-service,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,73.08,3279.61,0
CUST-02082,female,0,yes,no,18,yes,yes,fiber-optic,yes,yes,yes,yes,no,no,two-year,no,mailed-check,93.63,1660.53,0
CUST-02083,female,0,yes,yes,61,yes,no,fiber-optic,yes,no,no,yes,no,yes,month-to-month,no,electronic-check,87.89,5420.93,0
CUST-02084,male,0,no,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,bank-transfer-automatic,19.06,148.94,0
CUST-02085,female,0,no,yes,21,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,19.22,276.13,0
CUST-02086,male,0,yes,no,3,yes,yes,fiber-optic,no,no,no,no,yes,yes,one-year,yes,bank-transfer-automatic,82.64,214.36,1
CUST-02087,male,0,no,no,62,yes,no,dsl,yes,yes,yes,no,no,yes,one-year,no,bank-transfer-automatic,60.46,3677.54,0
CUST-02088,male,1,no,yes,4,yes,yes,fiber-optic,yes,yes,yes,yes,yes,no,month-to-month,yes,bank-transfer-automatic,109.16,339.59,1
CUST-02089,female,0,yes,no,40,yes,no,dsl,yes,yes,yes,yes,no,no,month-to-month,yes,bank-transfer-automatic,67.27,2779.33,1
CUST-02090,female,0,yes,no,14,yes,no,dsl,no,no,yes,no,yes,yes,month-to-month,no,bank-transfer-automatic,59.77,897.05,1
CUST-02091,male,0,yes,yes,16,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,80.17,1210.2,1
CUST-02092,female,0,yes,no,44,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,electronic-check,19.08,744.32,0
CUST-02093,male,0,yes,no,58,yes,no,dsl,yes,no,no,no,no,no,one-year,yes,credit-card-automatic,62.94,3642.82,0
CUST-02094,female,0,no,no,2,yes,no,fiber-optic,yes,yes,no,yes,no,yes,one-year,yes,mailed-check,99.16,99.06,0
CUST-02095,female,0,yes,no,12,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,20.74,230.72,1
CUST-02096,male,0,no,no,21,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic-check,60.51,1276.0,0
CUST-02097,male,0,no,no,68,yes,yes,fiber-optic,no,yes,no,no,no,yes,one-year,yes,mailed-check,83.88,5726.68,0
CUST-02098,male,0,yes,yes,5,yes,yes,dsl,yes,no,no,no,no,yes,month-to-month,yes,mailed-check,48.77,269.36,1
CUST-02099,male,0,yes,yes,13,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,27.12,294.0,0
CUST-02100,female,0,no,yes,30,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.0,545.29,0
CUST-02101,male,0,no,no,24,yes,no,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic-check,63.87,1628.92,1
CUST-02102,male,0,no,no,4,yes,no,dsl,no,yes,yes,yes,yes,yes,two-year,no,credit-card-automatic,78.58,157.04,0
CUST-02103,female,0,yes,no,39,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mailed-check,23.55,942.88,0
CUST-02104,female,0,yes,yes,44,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,23.01,924.07,0
CUST-02105,male,0,yes,no,13,yes,no,fiber-optic,yes,yes,yes,yes,yes,no,month-to-month,no,electronic-check,108.12,1510.85,1
CUST-02106,female,0,no,no,50,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed-check,52.8,2701.28,1
CUST-02107,male,0,no,no,5,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.0,148.89,1
CUST-02108,female,0,no,yes,53,yes,no,fiber-optic,no,yes,yes,yes,yes,no,month-to-month,yes,mailed-check,98.37,5149.61,1
CUST-02109,female,0,no,no,19,yes,no,fiber-optic,yes,no,yes,no,no,no,month-to-month,no,credit-card-automatic,76.29,1469.3,1
CUST-02110,female,0,yes,yes,17,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,electronic-check,66.1,1151.84,1
CUST-02111,female,0,no,yes,15,yes,yes,dsl,yes,no,yes,no,yes,yes,one-year,no,mailed-check,70.02,872.46,0
CUST-02112,male,0,yes,no,63,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic-check,55.66,3517.57,0
CUST-02113,male,0,no,no,37,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,one-year,yes,bank-transfer-automatic,94.34,3536.58,1
CUST-02114,male,0,no,no,50,yes,yes,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,69.08,3347.95,1
CUST-02115,male,0,no,no,15,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,no,bank-transfer-automatic,73.04,1140.75,1
CUST-02116,female,0,yes,no,5,yes,yes,dsl,yes,yes,no,yes,no,no,two-year,yes,electronic-check,56.7,290.97,0
CUST-02117,male,0,no,yes,3,yes,yes,fiber-optic,no,yes,no,yes,yes,no,month-to-month,yes,bank-transfer-automatic,101.55,408.25,1
CUST-02118,male,0,no,no,32,yes,no,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,mailed-check,79.88,2525.18,0
CUST-02119,male,0,yes,no,24,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,21.51,529.56,0
CUST-02120,male,0,yes,yes,56,yes,yes,dsl,no,no,yes,no,yes,no,month-to-month,no,credit-card-automatic,46.07,2605.52,0
CUST-02121,male,1,no,no,57,yes,no,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,no,bank-transfer-automatic,114.51,6316.5,1
CUST-02122,male,0,yes,no,23,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,mailed-check,80.11,1815.94,1
CUST-02123,male,1,yes,yes,32,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,credit-card-automatic,45.6,1465.67,0
CUST-02124,male,0,yes,no,28,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mailed-check,19.51,369.54,0
CUST-02125,male,0,yes,no,49,no,no-phone-service,fiber-optic,yes,no,yes,yes,yes,no,month-to-month,no,mailed-check,84.86,4208.71,1
CUST-02126,female,0,yes,no,46,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,22.92,1060.76,0
CUST-02127,female,0,no,no,47,yes,no,fiber-optic,no,yes,no,no,no,no,two-year,yes,credit-card-automatic,64.91,3056.79,0
CUST-02128,male,1,yes,no,4,yes,no,dsl,no,yes,no,yes,yes,yes,one-year,no,credit-card-automatic,79.1,370.49,0
CUST-02129,female,0,no,no,25,yes,no,fiber-optic,yes,no,no,no,yes,no,month-to-month,no,bank-transfer-automatic,89.52,2207.19,1
CUST-02130,female,1,yes,no,70,yes,no,fiber-optic,no,no,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,88.05,6166.75,1
CUST-02131,male,0,yes,no,25,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,electronic-check,18.0,514.88,0
CUST-02132,male,1,yes,no,13,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,87.5,1141.66,1
CUST-02133,male,1,no,yes,15,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,mailed-check,22.5,199.22,0
CUST-02134,female,0,no,no,2,yes,no,fiber-optic,yes,yes,no,no,no,yes,two-year,yes,credit-card-automatic,77.32,158.51,0
CUST-02135,female,0,no,yes,57,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit-card-automatic,83.62,4771.14,1
CUST-02136,male,0,yes,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,28.39,95.93,0
CUST-02137,male,0,yes,no,43,yes,no,dsl,no,no,yes,yes,yes,no,month-to-month,yes,electronic-check,64.24,2736.58,0
CUST-02138,female,1,yes,no,29,yes,no,fiber-optic,no,yes,no,yes,yes,no,month-to-month,no,electronic-check,89.99,2536.36,1
CUST-02139,male,0,no,no,7,yes,yes,dsl,yes,no,no,yes,yes,no,two-year,yes,credit-card-automatic,67.22,397.44,0
CUST-02140,female,0,yes,no,64,yes,no,fiber-optic,no,yes,yes,no,yes,yes,one-year,yes,bank-transfer-automatic,90.69,5912.36,1
CUST-02141,male,0,no,no,54,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,19.52,1075.77,0
CUST-02142,male,0,no,no,60,yes,no,fiber-optic,no,no,no,yes,yes,no,two-year,yes,electronic-check,85.65,5243.37,0
CUST-02143,male,1,no,no,68,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,no,electronic-check,76.47,5315.18,0
CUST-02144,male,0,no,no,66,yes,no,fiber-optic,yes,yes,no,no,no,no,one-year,yes,bank-transfer-automatic,85.98,5618.91,1
CUST-02145,female,0,yes,yes,51,yes,yes,dsl,yes,no,yes,no,no,no,two-year,no,electronic-check,69.68,3492.18,0
CUST-02146,female,1,no,no,39,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,mailed-check,22.2,856.22,0
CUST-02147,female,0,yes,no,51,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,18.0,964.08,0
CUST-02148,male,0,no,no,33,yes,no,fiber-optic,yes,yes,no,no,no,yes,month-to-month,yes,mailed-check,95.71,3053.31,1
CUST-02149,male,0,no,no,14,yes,no,fiber-optic,no,no,no,no,yes,no,two-year,no,bank-transfer-automatic,75.04,1084.68,1
CUST-02150,male,0,yes,no,28,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,mailed-check,70.85,2014.12,1
CUST-02151,female,0,no,no,34,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,bank-transfer-automatic,25.7,789.39,0
CUST-02152,female,1,yes,yes,4,yes,yes,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,81.97,246.1,1
CUST-02153,male,0,yes,no,62,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,no,bank-transfer-automatic,47.77,2995.08,1
CUST-02154,male,1,no,no,66,yes,no,fiber-optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic-check,94.37,6383.9,0
CUST-02155,male,1,yes,no,31,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,36.99,1124.58,0
CUST-02156,female,0,no,no,36,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,credit-card-automatic,55.59,2025.97,1
CUST-02157,female,0,no,yes,61,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,bank-transfer-automatic,55.95,3367.57,1
CUST-02158,male,0,no,no,33,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,18.0,611.74,0
CUST-02159,male,0,yes,no,50,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,36.41,1773.6,1
CUST-02160,female,0,yes,no,38,no,no-phone-service,dsl,yes,no,yes,no,no,yes,one-year,no,electronic-check,58.86,2217.26,0
CUST-02161,male,0,no,no,20,yes,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,mailed-check,56.74,1318.48,0
CUST-02162,female,0,yes,no,58,yes,no,dsl,no,no,no,yes,no,yes,one-year,yes,bank-transfer-automatic,58.89,3423.65,0
CUST-02163,female,0,no,no,14,yes,no,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,credit-card-automatic,100.07,1283.67,0
CUST-02164,male,0,yes,yes,17,yes,no,fiber-optic,no,no,yes,no,yes,no,two-year,no,electronic-check,91.89,1610.34,0
CUST-02165,male,0,yes,yes,50,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,yes,credit-card-automatic,57.62,2965.7,1
CUST-02166,male,0,no,no,52,yes,no,dsl,yes,yes,yes,yes,no,no,month-to-month,yes,electronic-check,67.21,3545.58,0
CUST-02167,female,0,no,no,69,yes,yes,fiber-optic,no,no,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,87.0,5989.74,0
CUST-02168,male,0,no,no,52,no,no-phone-service,fiber-optic,yes,no,no,no,no,no,month-to-month,no,electronic-check,84.81,4341.32,1
CUST-02169,male,0,no,no,2,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,credit-card-automatic,52.74,38.52,0
CUST-02170,male,1,yes,yes,62,yes,yes,fiber-optic,yes,yes,yes,no,no,yes,one-year,yes,bank-transfer-automatic,96.16,5947.69,0
CUST-02171,female,1,yes,yes,30,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit-card-automatic,62.32,1842.09,0
CUST-02172,male,0,yes,no,1,yes,yes,dsl,yes,no,no,yes,no,yes,one-year,yes,mailed-check,52.1,10.23,0
CUST-02173,male,0,no,no,42,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,no,electronic-check,80.37,3466.69,1
CUST-02174,male,0,yes,no,13,yes,no,fiber-optic,yes,yes,no,yes,no,yes,one-year,no,credit-card-automatic,93.77,1288.1,1
CUST-02175,female,0,no,no,30,no,no-phone-service,fiber-optic,no,yes,yes,yes,no,yes,month-to-month,no,mailed-check,91.6,2843.02,0
CUST-02176,male,0,yes,no,34,yes,yes,fiber-optic,yes,yes,yes,yes,no,no,one-year,yes,credit-card-automatic,90.0,3000.87,0
CUST-02177,female,0,no,no,6,yes,no,dsl,no,no,yes,yes,no,no,two-year,yes,credit-card-automatic,59.07,285.36,0
CUST-02178,female,1,no,yes,62,yes,no,dsl,no,yes,no,yes,no,yes,month-to-month,yes,mailed-check,60.44,3753.08,0
CUST-02179,male,1,no,no,37,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,43.82,1652.46,0
CUST-02180,female,0,yes,no,70,yes,no,fiber-optic,yes,no,no,yes,no,no,one-year,yes,mailed-check,92.87,6506.26,0
CUST-02181,male,0,no,yes,34,yes,no,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,mailed-check,76.74,2635.17,0
CUST-02182,female,0,yes,yes,43,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,77.76,3462.56,0
CUST-02183,male,1,yes,no,59,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.0,1045.62,0
CUST-02184,male,0,yes,no,16,yes,no,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank-transfer-automatic,90.3,1505.34,1
CUST-02185,male,0,yes,no,66,yes,yes,dsl,yes,no,no,yes,yes,no,two-year,yes,mailed-check,63.91,4256.91,0
CUST-02186,female,0,no,no,14,yes,no,dsl,yes,yes,no,no,yes,no,month-to-month,no,credit-card-automatic,51.41,726.89,1
CUST-02187,female,0,yes,no,72,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-automatic,85.84,6237.56,1
CUST-02188,female,0,yes,no,47,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card-automatic,28.66,1289.42,0
CUST-02189,female,0,no,no,38,yes,no,fiber-optic,yes,yes,no,yes,no,yes,month-to-month,no,bank-transfer-automatic,74.11,2743.5,1
CUST-02190,male,0,no,yes,16,yes,no,fiber-optic,no,no,no,no,no,yes,one-year,no,bank-transfer-automatic,69.8,1149.27,1
CUST-02191,female,0,no,no,41,yes,no,dsl,no,no,no,yes,yes,no,one-year,no,mailed-check,67.82,2657.77,0
CUST-02192,female,0,no,no,40,yes,yes,dsl,no,yes,yes,no,yes,no,two-year,no,electronic-check,65.99,2677.97,0
CUST-02193,female,0,yes,no,71,yes,no,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic-check,80.07,5600.36,0
CUST-02194,female,0,no,no,61,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,month-to-month,yes,mailed-check,102.88,6389.52,0
CUST-02195,male,1,yes,no,35,yes,no,fiber-optic,no,yes,no,yes,yes,no,month-to-month,no,bank-transfer-automatic,84.25,2919.03,1
CUST-02196,male,0,yes,yes,29,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,electronic-check,18.11,634.18,0
CUST-02197,female,0,yes,no,28,yes,yes,dsl,no,no,no,no,yes,no,one-year,yes,credit-card-automatic,43.89,1213.11,0
CUST-02198,male,0,no,no,28,yes,no,fiber-optic,yes,yes,no,no,no,no,one-year,no,mailed-check,82.14,2280.9,0
CUST-02199,male,0,yes,yes,1,yes,no,fiber-optic,yes,yes,yes,no,no,yes,two-year,no,mailed-check,100.15,165.09,1
CUST-02200,female,0,no,no,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,75.97,0
CUST-02201,female,0,yes,no,55,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,25.16,1378.8,0
CUST-02202,female,0,yes,yes,19,yes,no,fiber-optic,no,no,yes,no,no,no,two-year,yes,credit-card-automatic,76.6,1425.09,1
CUST-02203,female,0,yes,yes,30,yes,no,dsl,no,yes,yes,yes,yes,yes,month-to-month,yes,credit-card-automatic,81.63,2419.31,0
CUST-02204,female,0,yes,no,51,no,no-phone-service,fiber-optic,yes,no,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,83.3,4425.12,0
CUST-02205,female,1,yes,yes,44,yes,yes,fiber-optic,yes,yes,no,no,no,no,one-year,yes,electronic-check,96.44,4117.71,1
CUST-02206,male,0,no,yes,26,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,25.45,571.51,0
CUST-02207,female,1,no,no,55,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,23.95,1405.52,0
CUST-02208,male,1,yes,no,12,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,86.24,1117.52,1
CUST-02209,female,0,no,no,35,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,18.0,560.81,0
CUST-02210,female,0,yes,no,8,yes,no,dsl,no,no,yes,no,no,yes,two-year,yes,mailed-check,53.77,298.73,0
CUST-02211,male,0,yes,no,39,yes,yes,dsl,yes,yes,no,yes,no,no,two-year,no,credit-card-automatic,65.1,2634.32,0
